"city","city_ascii","state_id","state_name","county_fips","county_name","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Baldwinville","Baldwinville","MA","Massachusetts","25027","Worcester","42.6048","-72.0771","2286","344.0","shape","FALSE","FALSE","America/New_York","3","01436","1840003142"
"South Fulton","South Fulton","TN","Tennessee","47131","Obion","36.4931","-88.8835","2285","260.8","shape","FALSE","TRUE","America/Chicago","3","38257","1840015279"
"Drumright","Drumright","OK","Oklahoma","40037","Creek","35.9905","-96.5977","2285","119.4","shape","FALSE","TRUE","America/Chicago","3","74030","1840019076"
"Vernonia","Vernonia","OR","Oregon","41009","Columbia","45.8611","-123.1834","2285","537.1","shape","FALSE","TRUE","America/Los_Angeles","3","97064","1840021187"
"Plattsburg","Plattsburg","MO","Missouri","29049","Clinton","39.5644","-94.4615","2284","244.9","shape","FALSE","TRUE","America/Chicago","3","64477","1840009557"
"Lamoni","Lamoni","IA","Iowa","19053","Decatur","40.6201","-93.9308","2284","223.1","shape","FALSE","TRUE","America/Chicago","3","50140","1840001004"
"Hurlock","Hurlock","MD","Maryland","24019","Dorchester","38.6268","-75.8640","2284","330.5","shape","FALSE","TRUE","America/New_York","3","21643","1840006164"
"Kiefer","Kiefer","OK","Oklahoma","40037","Creek","35.9442","-96.0529","2284","370.7","shape","FALSE","TRUE","America/Chicago","3","74041","1840021694"
"Oliver","Oliver","PA","Pennsylvania","42051","Fayette","39.9153","-79.7212","2283","396.9","shape","FALSE","FALSE","America/New_York","3","15472 15401","1840005540"
"Day Heights","Day Heights","OH","Ohio","39025","Clermont","39.1755","-84.2275","2282","747.8","shape","FALSE","FALSE","America/New_York","3","45150","1840034382"
"South Greensburg","South Greensburg","PA","Pennsylvania","42129","Westmoreland","40.2783","-79.5473","2282","1246.4","shape","FALSE","TRUE","America/New_York","3","15601","1840001160"
"Perry","Perry","MI","Michigan","26155","Shiawassee","42.8195","-84.2320","2281","350.0","shape","FALSE","TRUE","America/Detroit","3","48872","1840003069"
"St. Marys","St. Marys","WV","West Virginia","54073","Pleasants","39.4023","-81.1951","2281","860.0","shape","FALSE","TRUE","America/New_York","3","26170","1840005763"
"Koloa","Koloa","HI","Hawaii","15007","Kauai","21.9031","-159.4611","2281","704.3","shape","FALSE","FALSE","Pacific/Honolulu","3","96756","1840029510"
"Walters","Walters","OK","Oklahoma","40033","Cotton","34.3612","-98.3568","2281","109.2","shape","FALSE","TRUE","America/Chicago","3","73572","1840021906"
"Corazón","Corazon","PR","Puerto Rico","72057","Guayama","17.9940","-66.0833","2280","1586.0","shape","FALSE","FALSE","America/Puerto_Rico","3","00784","1630035653"
"Lake Placid","Lake Placid","NY","New York","36031","Essex","44.2838","-73.9853","2280","646.7","shape","FALSE","TRUE","America/New_York","3","12946","1840004089"
"Gunter","Gunter","TX","Texas","48181","Grayson","33.4647","-96.7646","2279","45.4","shape","FALSE","TRUE","America/Chicago","3","76271 75058 75459","1840020571"
"Eupora","Eupora","MS","Mississippi","28155","Webster","33.5435","-89.2765","2279","227.9","shape","FALSE","TRUE","America/Chicago","3","39744","1840013746"
"West Belmar","West Belmar","NJ","New Jersey","34025","Monmouth","40.1707","-74.0376","2279","1876.1","shape","FALSE","FALSE","America/New_York","3","07719","1840005453"
"Guntown","Guntown","MS","Mississippi","28081","Lee","34.4447","-88.6641","2279","188.8","shape","FALSE","TRUE","America/Chicago","3","38849","1840016649"
"Gibbsboro","Gibbsboro","NJ","New Jersey","34007","Camden","39.8333","-74.9657","2278","408.7","shape","FALSE","TRUE","America/New_York","3","08026","1840003776"
"Wells","Wells","MN","Minnesota","27043","Faribault","43.7427","-93.7281","2278","421.5","shape","FALSE","TRUE","America/Chicago","3","56097","1840010043"
"Burnt Store Marina","Burnt Store Marina","FL","Florida","12071","Lee","26.7645","-82.0507","2278","825.9","shape","FALSE","FALSE","America/New_York","3","33955","1840028975"
"Clayton","Clayton","GA","Georgia","13241","Rabun","34.8775","-83.4027","2277","258.7","shape","FALSE","TRUE","America/New_York","3","30525","1840014636"
"Topton","Topton","PA","Pennsylvania","42011","Berks","40.5031","-75.7023","2277","1269.0","shape","FALSE","TRUE","America/New_York","3","19562","1840001192"
"Dunkirk","Dunkirk","MD","Maryland","24009","Calvert","38.7156","-76.6730","2277","133.5","shape","FALSE","FALSE","America/New_York","3","20754","1840006144"
"Clio","Clio","MI","Michigan","26049","Genesee","43.1773","-83.7355","2275","792.6","shape","FALSE","TRUE","America/Detroit","3","48420","1840002946"
"Toftrees","Toftrees","PA","Pennsylvania","42027","Centre","40.8249","-77.8850","2275","950.5","shape","FALSE","FALSE","America/New_York","3","16803","1840035453"
"Cass City","Cass City","MI","Michigan","26157","Tuscola","43.6007","-83.1767","2274","497.5","shape","FALSE","TRUE","America/Detroit","3","48726","1840010049"
"Granby","Granby","MO","Missouri","29145","Newton","36.9180","-94.2607","2274","198.5","shape","FALSE","TRUE","America/Chicago","3","64844","1840008792"
"Kahuku","Kahuku","HI","Hawaii","15003","Honolulu","21.6793","-157.9473","2274","911.7","shape","FALSE","FALSE","Pacific/Honolulu","3","96731","1840029491"
"Tchula","Tchula","MS","Mississippi","28051","Holmes","33.1831","-90.2232","2274","623.4","shape","FALSE","TRUE","America/Chicago","3","39169","1840016881"
"Boutte","Boutte","LA","Louisiana","22089","St. Charles","29.8825","-90.3935","2274","63.7","shape","FALSE","FALSE","America/Chicago","3","70080 70039 70030","1840013977"
"Morris","Morris","AL","Alabama","01073","Jefferson","33.7464","-86.8042","2273","271.8","shape","FALSE","TRUE","America/Chicago","3","35071 35116","1840016801"
"Briarcliff","Briarcliff","TX","Texas","48453","Travis","30.4088","-98.0452","2273","558.0","shape","FALSE","TRUE","America/Chicago","3","78669","1840023143"
"Zion","Zion","PA","Pennsylvania","42027","Centre","40.9167","-77.6908","2273","304.7","shape","FALSE","FALSE","America/New_York","3","16823","1840005170"
"Buchanan","Buchanan","NY","New York","36119","Westchester","41.2642","-73.9468","2272","619.7","shape","FALSE","TRUE","America/New_York","3","10511","1840004950"
"Chester","Chester","CA","California","06063","Plumas","40.3017","-121.2339","2271","120.3","shape","FALSE","FALSE","America/Los_Angeles","3","96020","1840017516"
"Rockville","Rockville","MN","Minnesota","27145","Stearns","45.4654","-94.3218","2271","30.6","shape","FALSE","TRUE","America/Chicago","3","56320 56369 56301","1840008877"
"Collins","Collins","MS","Mississippi","28031","Covington","31.6469","-89.5669","2270","110.1","shape","FALSE","TRUE","America/Chicago","3","39428","1840014948"
"Riverview","Riverview","DE","Delaware","10001","Kent","39.0293","-75.5202","2270","242.7","shape","FALSE","FALSE","America/New_York","3","19946 19943","1840028613"
"Four Oaks","Four Oaks","NC","North Carolina","37101","Johnston","35.4449","-78.4159","2269","359.0","shape","FALSE","TRUE","America/New_York","3","27524","1840016291"
"Vista Santa Rosa","Vista Santa Rosa","CA","California","06065","Riverside","33.6226","-116.2126","2269","54.5","shape","FALSE","FALSE","America/Los_Angeles","3","92274 92236","1840028414"
"St. Croix Falls","St. Croix Falls","WI","Wisconsin","55095","Polk","45.4100","-92.6266","2268","175.6","shape","FALSE","TRUE","America/Chicago","3","54024","1840002058"
"Big Lake","Big Lake","WA","Washington","53057","Skagit","48.3890","-122.2435","2267","114.2","shape","FALSE","FALSE","America/Los_Angeles","3","98274","1840017313"
"Wofford Heights","Wofford Heights","CA","California","06029","Kern","35.7127","-118.4731","2267","136.7","shape","FALSE","FALSE","America/Los_Angeles","3","93285","1840019146"
"Monserrate","Monserrate","PR","Puerto Rico","72145","Vega Baja","18.4367","-66.3579","2266","1256.6","shape","FALSE","FALSE","America/Puerto_Rico","3","00693","1630035523"
"Richmond","Richmond","IL","Illinois","17111","McHenry","42.4639","-88.3093","2266","204.0","shape","FALSE","TRUE","America/Chicago","3","60071","1840011138"
"Albany","Albany","KY","Kentucky","21053","Clinton","36.6906","-85.1353","2264","384.4","shape","FALSE","TRUE","America/Chicago","3","42602","1840013289"
"Woodbine","Woodbine","NJ","New Jersey","34009","Cape May","39.2283","-74.8096","2264","109.0","shape","FALSE","TRUE","America/New_York","3","08270","1840001604"
"Chetek","Chetek","WI","Wisconsin","55005","Barron","45.3160","-91.6532","2264","364.4","shape","FALSE","TRUE","America/Chicago","3","54728","1840002071"
"McDonald","McDonald","PA","Pennsylvania","42125","Washington","40.3701","-80.2324","2263","1685.3","shape","FALSE","TRUE","America/New_York","3","15057","1840001353"
"Lytle","Lytle","TX","Texas","48013","Atascosa","29.2342","-98.7950","2262","183.5","shape","FALSE","TRUE","America/Chicago","3","78052","1840020987"
"Campbell","Campbell","FL","Florida","12097","Osceola","28.2603","-81.4525","2262","464.0","shape","FALSE","FALSE","America/New_York","3","34746","1840014137"
"Dulce","Dulce","NM","New Mexico","35039","Rio Arriba","36.9399","-107.0049","2261","68.1","shape","FALSE","FALSE","America/Denver","3","87528","1840018985"
"Tavernier","Tavernier","FL","Florida","12087","Monroe","25.0188","-80.5132","2261","347.3","shape","FALSE","FALSE","America/New_York","3","33070","1840014252"
"Manchester","Manchester","MI","Michigan","26161","Washtenaw","42.1483","-84.0346","2261","410.5","shape","FALSE","TRUE","America/Detroit","3","48158","1840011194"
"St. Pauls","St. Pauls","NC","North Carolina","37155","Robeson","34.8086","-78.9751","2261","536.3","shape","FALSE","TRUE","America/New_York","3","28384","1840017910"
"Bluff City","Bluff City","TN","Tennessee","47163","Sullivan","36.4589","-82.2768","2261","499.7","shape","FALSE","TRUE","America/New_York","3","37618 37686","1840013300"
"Maple Lake","Maple Lake","MN","Minnesota","27171","Wright","45.2334","-94.0063","2260","395.3","shape","FALSE","TRUE","America/Chicago","3","55358","1840008897"
"Anchor Point","Anchor Point","AK","Alaska","02122","Kenai Peninsula","59.7703","-151.7052","2260","9.5","shape","FALSE","FALSE","America/Anchorage","3","99556","1840023410"
"Mason City","Mason City","IL","Illinois","17125","Mason","40.2022","-89.6974","2260","861.4","shape","FALSE","TRUE","America/Chicago","3","62664","1840008357"
"Jal","Jal","NM","New Mexico","35025","Lea","32.1148","-103.1900","2258","180.8","shape","FALSE","TRUE","America/Denver","3","88252","1840019342"
"Independence","Independence","LA","Louisiana","22105","Tangipahoa","30.6361","-90.5056","2258","361.6","shape","FALSE","TRUE","America/Chicago","3","70443","1840017153"
"Byesville","Byesville","OH","Ohio","39059","Guernsey","39.9733","-81.5459","2258","727.6","shape","FALSE","TRUE","America/New_York","3","43723","1840010495"
"Pennville","Pennville","PA","Pennsylvania","42133","York","39.7869","-76.9921","2258","913.0","shape","FALSE","FALSE","America/New_York","3","17331","1840035148"
"Waretown","Waretown","NJ","New Jersey","34029","Ocean","39.7896","-74.1926","2257","943.0","shape","FALSE","FALSE","America/New_York","3","08758","1840005537"
"Marion","Marion","MS","Mississippi","28075","Lauderdale","32.4303","-88.6460","2257","241.1","shape","FALSE","TRUE","America/Chicago","3","39342 39364","1840016986"
"Excelsior","Excelsior","MN","Minnesota","27053","Hennepin","44.9025","-93.5663","2257","1385.2","shape","FALSE","TRUE","America/Chicago","3","55331","1840007823"
"Port Allegany","Port Allegany","PA","Pennsylvania","42083","McKean","41.8148","-78.2769","2257","491.4","shape","FALSE","TRUE","America/New_York","3","16743","1840000528"
"Tropical Park","Tropical Park","FL","Florida","12009","Brevard","28.3805","-80.7075","2257","1592.7","shape","FALSE","FALSE","America/New_York","3","32953","1840152376"
"South Congaree","South Congaree","SC","South Carolina","45063","Lexington","33.9094","-81.1375","2256","264.9","shape","FALSE","TRUE","America/New_York","3","29170 29172","1840017968"
"St. Hedwig","St. Hedwig","TX","Texas","48029","Bexar","29.4197","-98.2047","2256","29.4","shape","FALSE","TRUE","America/Chicago","4","78152","1840022050"
"Schofield","Schofield","WI","Wisconsin","55073","Marathon","44.9152","-89.6144","2256","411.8","shape","FALSE","TRUE","America/Chicago","3","54476","1840002173"
"Cosmopolis","Cosmopolis","WA","Washington","53027","Grays Harbor","46.9540","-123.7726","2255","625.5","shape","FALSE","TRUE","America/Los_Angeles","3","98520 98563 98537","1840018448"
"Eleele","Eleele","HI","Hawaii","15007","Kauai","21.9087","-159.5802","2255","1132.4","shape","FALSE","FALSE","Pacific/Honolulu","3","96705","1840029471"
"Pennington Gap","Pennington Gap","VA","Virginia","51105","Lee","36.7594","-83.0299","2254","521.8","shape","FALSE","TRUE","America/New_York","3","24277 24218","1840006535"
"Kinsey","Kinsey","AL","Alabama","01069","Houston","31.2926","-85.3353","2254","71.9","shape","FALSE","TRUE","America/Chicago","3","36303 36345","1840017127"
"Redfield","Redfield","SD","South Dakota","46115","Spink","44.8725","-98.5187","2253","451.1","shape","FALSE","TRUE","America/Chicago","3","57469","1840002120"
"Harwich Port","Harwich Port","MA","Massachusetts","25001","Barnstable","41.6724","-70.0641","2252","330.4","shape","FALSE","FALSE","America/New_York","3","02645 02646","1840003242"
"Cambridge","Cambridge","IL","Illinois","17073","Henry","41.2984","-90.1907","2251","436.4","shape","FALSE","TRUE","America/Chicago","3","61238","1840010243"
"Mount Vernon","Mount Vernon","GA","Georgia","13209","Montgomery","32.1834","-82.5959","2251","207.0","shape","FALSE","TRUE","America/New_York","3","30445","1840014905"
"Nedrow","Nedrow","NY","New York","36067","Onondaga","42.9780","-76.1417","2251","903.6","shape","FALSE","FALSE","America/New_York","3","13205 13120","1840004314"
"Temple","Temple","PA","Pennsylvania","42011","Berks","40.4084","-75.9225","2251","1584.5","shape","FALSE","FALSE","America/New_York","3","19560","1840005392"
"North Beach Haven","North Beach Haven","NJ","New Jersey","34029","Ocean","39.6008","-74.2123","2250","478.5","shape","FALSE","FALSE","America/New_York","3","08008","1840005532"
"Glade Spring","Glade Spring","VA","Virginia","51191","Washington","36.7899","-81.7726","2249","714.3","shape","FALSE","TRUE","America/New_York","3","24340","1840006528"
"Allyn","Allyn","WA","Washington","53045","Mason","47.3863","-122.8386","2249","543.6","shape","FALSE","FALSE","America/Los_Angeles","3","98524","1840025251"
"Brooklyn","Brooklyn","IN","Indiana","18109","Morgan","39.5461","-86.3703","2248","877.1","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","46158 46111","1840009666"
"Oakwood","Oakwood","PA","Pennsylvania","42073","Lawrence","41.0111","-80.3792","2248","335.6","shape","FALSE","FALSE","America/New_York","3","16101","1840005190"
"Shingletown","Shingletown","CA","California","06089","Shasta","40.5035","-121.8600","2248","35.4","shape","FALSE","FALSE","America/Los_Angeles","3","96088","1840018728"
"Messiah College","Messiah College","PA","Pennsylvania","42041","Cumberland","40.1576","-76.9839","2246","1432.9","shape","FALSE","TRUE","America/New_York","3","17055 17027","1840043363"
"Flandreau","Flandreau","SD","South Dakota","46101","Moody","44.0465","-96.5983","2246","466.5","shape","FALSE","TRUE","America/Chicago","3","57028","1840002534"
"Newton","Newton","TX","Texas","48351","Newton","30.8503","-93.7536","2246","159.3","shape","FALSE","TRUE","America/Chicago","3","75966","1840020855"
"Stewart Manor","Stewart Manor","NY","New York","36059","Nassau","40.7202","-73.6854","2244","3449.3","shape","FALSE","TRUE","America/New_York","2","11530","1840005328"
"Ramapo College of New Jersey","Ramapo College of New Jersey","NJ","New Jersey","34003","Bergen","41.0814","-74.1750","2243","1807.0","shape","FALSE","FALSE","America/New_York","3","07430","1840144113"
"Halstead","Halstead","KS","Kansas","20079","Harvey","37.9999","-97.5102","2243","640.9","shape","FALSE","TRUE","America/Chicago","3","67056","1840001671"
"East Uniontown","East Uniontown","PA","Pennsylvania","42051","Fayette","39.8960","-79.6976","2243","434.6","shape","FALSE","FALSE","America/New_York","3","15401 15445","1840035421"
"Solomons","Solomons","MD","Maryland","24009","Calvert","38.3370","-76.4604","2242","434.9","shape","FALSE","FALSE","America/New_York","3","20688 20629","1840006149"
"Hanapepe","Hanapepe","HI","Hawaii","15007","Kauai","21.9141","-159.5874","2242","926.6","shape","FALSE","FALSE","Pacific/Honolulu","3","96716","1840029478"
"Ten Mile Run","Ten Mile Run","NJ","New Jersey","34035","Somerset","40.4218","-74.5890","2241","340.8","shape","FALSE","FALSE","America/New_York","3","08540","1840033462"
"Brewster","Brewster","WA","Washington","53047","Okanogan","48.1015","-119.7762","2241","750.9","shape","FALSE","TRUE","America/Los_Angeles","3","98812","1840018359"
"Kensington","Kensington","MD","Maryland","24031","Montgomery","39.0269","-77.0736","2241","1721.8","shape","FALSE","TRUE","America/New_York","3","20895 20891","1840005856"
"Spencer","Spencer","IN","Indiana","18119","Owen","39.2862","-86.7725","2240","542.5","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","47460","1840010655"
"Eureka","Eureka","KS","Kansas","20073","Greenwood","37.8261","-96.2890","2239","377.5","shape","FALSE","TRUE","America/Chicago","3","67045","1840001672"
"Cudjoe Key","Cudjoe Key","FL","Florida","12087","Monroe","24.6745","-81.4986","2238","167.0","shape","FALSE","FALSE","America/New_York","3","33042","1840029031"
"Tremont","Tremont","IL","Illinois","17179","Tazewell","40.5253","-89.4888","2237","723.6","shape","FALSE","TRUE","America/Chicago","3","61568","1840011994"
"Neodesha","Neodesha","KS","Kansas","20205","Wilson","37.4241","-95.6848","2236","614.6","shape","FALSE","TRUE","America/Chicago","3","66757","1840003853"
"River Heights","River Heights","UT","Utah","49005","Cache","41.7221","-111.8193","2236","1308.7","shape","FALSE","TRUE","America/Denver","3","84321","1840020110"
"Eagleview","Eagleview","PA","Pennsylvania","42029","Chester","40.0598","-75.6790","2235","643.3","shape","FALSE","TRUE","America/New_York","3","19341 19335","1840040475"
"Effort","Effort","PA","Pennsylvania","42089","Monroe","40.9436","-75.4390","2235","171.0","shape","FALSE","FALSE","America/New_York","3","18330 18353","1840026362"
"Laporte","Laporte","CO","Colorado","08069","Larimer","40.6385","-105.1445","2233","141.0","shape","FALSE","FALSE","America/Denver","3","80524 80535","1840017498"
"Lake Holiday","Lake Holiday","VA","Virginia","51069","Frederick","39.3092","-78.3245","2233","254.1","shape","FALSE","TRUE","America/New_York","3","22625","1840043223"
"St. Ignace","St. Ignace","MI","Michigan","26097","Mackinac","45.8694","-84.7258","2233","326.9","shape","FALSE","TRUE","America/Detroit","3","49781","1840003940"
"Carlisle-Rockledge","Carlisle-Rockledge","AL","Alabama","01055","Etowah","34.1140","-86.1191","2232","53.2","shape","FALSE","TRUE","America/Chicago","4","35956 35954","1840037805"
"Seminole Manor","Seminole Manor","FL","Florida","12099","Palm Beach","26.5836","-80.1014","2232","1891.0","shape","FALSE","FALSE","America/New_York","3","33462","1840029003"
"West Hill","West Hill","OH","Ohio","39155","Trumbull","41.2299","-80.5269","2232","581.8","shape","FALSE","FALSE","America/New_York","3","44438","1840034224"
"Pimlico","Pimlico","SC","South Carolina","45015","Berkeley","33.0989","-79.9606","2232","1255.5","shape","FALSE","FALSE","America/New_York","3","29461","1840106699"
"Altamont","Altamont","IL","Illinois","17049","Effingham","39.0566","-88.7477","2231","560.5","shape","FALSE","TRUE","America/Chicago","3","62411","1840007402"
"Star Valley Ranch","Star Valley Ranch","WY","Wyoming","56023","Lincoln","42.9798","-110.9617","2231","317.2","shape","FALSE","TRUE","America/Denver","3","83127","1840022364"
"Erath","Erath","LA","Louisiana","22113","Vermilion","29.9586","-92.0371","2231","490.3","shape","FALSE","TRUE","America/Chicago","3","70533","1840017211"
"Greenport West","Greenport West","NY","New York","36103","Suffolk","41.0989","-72.3734","2230","268.1","shape","FALSE","TRUE","America/New_York","3","11939 11944","1840073684"
"Clayton","Clayton","AL","Alabama","01005","Barbour","31.8823","-85.4605","2230","127.1","shape","FALSE","TRUE","America/Chicago","4","36016","1840001251"
"Estill","Estill","SC","South Carolina","45049","Hampton","32.7538","-81.2412","2230","266.6","shape","FALSE","TRUE","America/New_York","3","29918","1840016924"
"Coventry Lake","Coventry Lake","CT","Connecticut","09110","Capitol","41.7732","-72.3299","2230","240.8","shape","FALSE","FALSE","America/New_York","3","06238","1840028597"
"Colfax","Colfax","CA","California","06061","Placer","39.0938","-120.9532","2230","612.4","shape","FALSE","TRUE","America/Los_Angeles","3","95713","1840018818"
"Bokeelia","Bokeelia","FL","Florida","12071","Lee","26.6800","-82.1409","2230","96.2","shape","FALSE","FALSE","America/New_York","3","33922","1840014215"
"Nicholson","Nicholson","MS","Mississippi","28109","Pearl River","30.4866","-89.6997","2229","142.4","shape","FALSE","FALSE","America/Chicago","3","39466","1840025991"
"Orleans","Orleans","IN","Indiana","18117","Orange","38.6615","-86.4517","2228","503.2","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","47452","1840009657"
"Dry Ridge","Dry Ridge","KY","Kentucky","21081","Grant","38.6838","-84.6005","2227","170.4","shape","FALSE","TRUE","America/New_York","3","41035","1840013179"
"El Cenizo","El Cenizo","TX","Texas","48479","Webb","27.3318","-99.5028","2226","1668.0","shape","FALSE","TRUE","America/Matamoros","3","78046","1840021000"
"Drew","Drew","MS","Mississippi","28133","Sunflower","33.8101","-90.5304","2225","765.7","shape","FALSE","TRUE","America/Chicago","3","38737","1840013698"
"Hudson","Hudson","IL","Illinois","17113","McLean","40.6054","-88.9891","2225","1048.8","shape","FALSE","TRUE","America/Chicago","3","61748","1840011974"
"Hillsboro Beach","Hillsboro Beach","FL","Florida","12011","Broward","26.2837","-80.0796","2225","1843.2","shape","FALSE","TRUE","America/New_York","3","33062","1840017270"
"Ellinwood","Ellinwood","KS","Kansas","20009","Barton","38.3574","-98.5837","2225","650.1","shape","FALSE","TRUE","America/Chicago","3","67526","1840001655"
"Wayne","Wayne","IL","Illinois","17043","DuPage","41.9494","-88.2584","2225","149.9","shape","FALSE","TRUE","America/Chicago","3","60184","1840011413"
"Bay City","Bay City","OR","Oregon","41057","Tillamook","45.5216","-123.8858","2224","680.3","shape","FALSE","TRUE","America/Los_Angeles","3","97107","1840018552"
"Blue Hills","Blue Hills","CT","Connecticut","09110","Capitol","41.8133","-72.6954","2224","736.5","shape","FALSE","FALSE","America/New_York","3","06002","1840004775"
"Saugerties South","Saugerties South","NY","New York","36111","Ulster","42.0606","-73.9522","2224","805.4","shape","FALSE","TRUE","America/New_York","3","12477","1840035216"
"White Island Shores","White Island Shores","MA","Massachusetts","25023","Plymouth","41.7932","-70.6389","2223","741.3","shape","FALSE","FALSE","America/New_York","3","02538","1840003203"
"Alpha","Alpha","NJ","New Jersey","34041","Warren","40.6598","-75.1571","2223","510.7","shape","FALSE","TRUE","America/New_York","3","08865","1840003572"
"Bertsch-Oceanview","Bertsch-Oceanview","CA","California","06015","Del Norte","41.7524","-124.1594","2222","162.7","shape","FALSE","TRUE","America/Los_Angeles","4","95531","1840036786"
"Richwood","Richwood","OH","Ohio","39159","Union","40.4274","-83.2951","2222","690.9","shape","FALSE","TRUE","America/New_York","3","43344","1840012171"
"Bressler","Bressler","PA","Pennsylvania","42043","Dauphin","40.2319","-76.8190","2220","1605.1","shape","FALSE","FALSE","America/New_York","3","17113","1840034875"
"Malad City","Malad City","ID","Idaho","16071","Oneida","42.1899","-112.2497","2219","507.2","shape","FALSE","TRUE","America/Boise","3","83252","1840020093"
"Kouts","Kouts","IN","Indiana","18127","Porter","41.3172","-87.0266","2219","706.1","shape","FALSE","TRUE","America/Chicago","3","46347","1840009269"
"Wheeler AFB","Wheeler AFB","HI","Hawaii","15003","Honolulu","21.4756","-158.0352","2219","369.3","shape","TRUE","TRUE","Pacific/Honolulu","3","96786 96854","1840075054"
"Lewiston","Lewiston","CA","California","06105","Trinity","40.6969","-122.8225","2218","42.8","shape","FALSE","FALSE","America/Los_Angeles","3","96052","1840017488"
"East Bernard","East Bernard","TX","Texas","48481","Wharton","29.5241","-96.0622","2218","226.2","shape","FALSE","TRUE","America/Chicago","3","77435","1840019658"
"Springfield","Springfield","SD","South Dakota","46009","Bon Homme","42.8624","-97.8964","2216","829.9","shape","FALSE","TRUE","America/Chicago","3","57062","1840003064"
"Westminster","Westminster","SC","South Carolina","45073","Oconee","34.6656","-83.0911","2215","248.1","shape","FALSE","TRUE","America/New_York","3","29693","1840015508"
"Maurice","Maurice","LA","Louisiana","22113","Vermilion","30.1042","-92.1211","2215","307.1","shape","FALSE","TRUE","America/Chicago","3","70555","1840018255"
"Ogdensburg","Ogdensburg","NJ","New Jersey","34037","Sussex","41.0769","-74.5973","2215","388.1","shape","FALSE","TRUE","America/New_York","3","07439","1840000787"
"Bayou La Batre","Bayou La Batre","AL","Alabama","01097","Mobile","30.4126","-88.2611","2215","114.2","shape","FALSE","TRUE","America/Chicago","3","36544 36509","1840013897"
"Unionville","Unionville","GA","Georgia","13277","Tift","31.4363","-83.5084","2215","1138.7","shape","FALSE","FALSE","America/New_York","3","31794","1840029357"
"Leipsic","Leipsic","OH","Ohio","39137","Putnam","41.1096","-83.9674","2215","232.1","shape","FALSE","TRUE","America/New_York","3","45856","1840011749"
"Constantine","Constantine","MI","Michigan","26149","St. Joseph","41.8378","-85.6650","2214","522.6","shape","FALSE","TRUE","America/Detroit","3","49042","1840011383"
"Mediapolis","Mediapolis","IA","Iowa","19057","Des Moines","41.0079","-91.1636","2214","712.4","shape","FALSE","TRUE","America/Chicago","3","52637","1840008281"
"Logan","Logan","WV","West Virginia","54045","Logan","37.8509","-81.9857","2213","744.6","shape","FALSE","TRUE","America/New_York","3","25601 25614","1840006336"
"Wenonah","Wenonah","NJ","New Jersey","34015","Gloucester","39.7913","-75.1486","2213","858.2","shape","FALSE","TRUE","America/New_York","3","08090","1840001525"
"Clifton Gardens","Clifton Gardens","NY","New York","36091","Saratoga","42.8474","-73.7838","2213","775.2","shape","FALSE","FALSE","America/New_York","3","12065","1840152410"
"Gumlog","Gumlog","GA","Georgia","13119","Franklin","34.4950","-83.0975","2212","63.3","shape","FALSE","FALSE","America/New_York","3","30553 30557","1840029455"
"Masury","Masury","OH","Ohio","39155","Trumbull","41.2083","-80.5378","2212","246.7","shape","FALSE","FALSE","America/New_York","3","44425 44438","1840004901"
"Weyers Cave","Weyers Cave","VA","Virginia","51015","Augusta","38.2844","-78.9125","2212","129.5","shape","FALSE","FALSE","America/New_York","3","24486","1840006249"
"Paia","Paia","HI","Hawaii","15009","Maui","20.9062","-156.3677","2211","139.2","shape","FALSE","FALSE","Pacific/Honolulu","3","96779","1840029539"
"Jamestown","Jamestown","OH","Ohio","39057","Greene","39.6599","-83.7424","2211","732.9","shape","FALSE","TRUE","America/New_York","3","45335","1840012526"
"Crompond","Crompond","NY","New York","36119","Westchester","41.2907","-73.8357","2211","352.1","shape","FALSE","FALSE","America/New_York","3","10598 10567 10547","1840004917"
"Idalou","Idalou","TX","Texas","48303","Lubbock","33.6624","-101.6838","2211","845.2","shape","FALSE","TRUE","America/Chicago","3","79329","1840019337"
"Detroit Beach","Detroit Beach","MI","Michigan","26115","Monroe","41.9314","-83.3294","2211","1372.3","shape","FALSE","FALSE","America/Detroit","3","48162","1840006580"
"Hope Valley","Hope Valley","RI","Rhode Island","44009","Washington","41.5151","-71.7201","2209","256.8","shape","FALSE","FALSE","America/New_York","3","02832","1840003364"
"Union","Union","OR","Oregon","41061","Union","45.2089","-117.8679","2209","342.7","shape","FALSE","TRUE","America/Los_Angeles","3","97883","1840021200"
"South Paris","South Paris","ME","Maine","23017","Oxford","44.2190","-70.5113","2208","220.0","shape","FALSE","FALSE","America/New_York","3","04281","1840001583"
"Alta","Alta","IA","Iowa","19021","Buena Vista","42.6717","-95.3045","2207","790.3","shape","FALSE","TRUE","America/Chicago","3","51002","1840006899"
"Fowler","Fowler","IN","Indiana","18007","Benton","40.6170","-87.3185","2207","603.4","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","47944","1840010379"
"Deerfield","Deerfield","WI","Wisconsin","55025","Dane","43.0491","-89.0762","2207","393.4","shape","FALSE","TRUE","America/Chicago","3","53531","1840002913"
